BirdID,LatinName,GermanName,EnglishName
5656,Sporophila castaneiventris,Rotbauchspelzer,Chestnut-bellied Seedeater
5657,Sporophila cinnamomea,Zimtspelzer,Chestnut Seedeater
5658,Sporophila collaris,Erzspelzer,Rusty-collared Seedeater
5659,Sporophila corvina,Dunkelspelzer,Variable Seedeater
5660,Sporophila crassirostris,Rußspelzer,Large-billed Seed-Finch
5661,Sporophila falcirostris,Falzschnabelspelzer,Temminck's Seedeater
5662,Sporophila fringilloides,Spitzschnabelspelzer,White-naped Seedeater
5663,Sporophila frontalis,Riesenspelzer,Buffy-fronted Seedeater
5664,Sporophila funerea,Dickschnabelspelzer,Thick-billed Seed-Finch
5665,Sporophila hypochroma,Rotbürzelspelzer,Rufous-rumped Seedeater
5666,Sporophila hypoxantha,Ockerbrustspelzer,Tawny-bellied Seedeater
5667,Sporophila intermedia,Einfarbspelzer,Grey Seedeater
5668,Sporophila leucoptera,Zweifarbenspelzer,White-bellied Seedeater
5669,Sporophila lineola,Diamantspelzer,Lined Seedeater
5670,Sporophila luctuosa,Elsterspelzer,Black-and-white Seedeater
5671,Sporophila minuta,Zwergspelzer,Ruddy-breasted Seedeater
5672,Sporophila morelleti,Schwarzbrustspelzer,Morelet's Seedeater
5673,Sporophila murallae,Graubauchspelzer,Caqueta Seedeater
5674,Sporophila nigricollis,Gelbbauchspelzer,Yellow-bellied Seedeater
5675,Sporophila nuttingi,Rosenschnabelspelzer,Nicaraguan Seed-Finch
5676,Sporophila palustris,Sumpfspelzer,Marsh Seedeater
5677,Sporophila peruviana,Papageischnabelspelzer,Parrot-billed Seedeater
5678,Sporophila pileata,Weißwangenspelzer,Pearly-bellied Seedeater
5679,Sporophila plumbea,Grauspelzer,Plumbeous Seedeater
5680,Sporophila ruficollis,Schwarzkehlspelzer,Dark-throated Seedeater
5681,Sporophila schistacea,Schieferspelzer,Slate-coloured Seedeater
5682,Sporophila simplex,Schlichtspelzer,Drab Seedeater
5683,Sporophila telasco,Braunkehlspelzer,Chestnut-throated Seedeater
5684,Sporophila torqueola,Halsbandspelzer,Cinnamon-rumped Seedeater
5685,Sporopipes frontalis,Fleckstirnweber,Speckle-fronted Weaver
5686,Sporopipes squamifrons,Bartweber,Scaly Weaver
5687,Stachyris maculata,Rostbürzel-Buschtimalie,Chestnut-rumped Babbler
5688,Stachyris nigriceps,Schwarzbrauen-Buschtimalie,Grey-throated Babbler
5689,Stachyris nigricollis,Schwarzkehl-Buschtimalie,Black-throated Babbler
5690,Stachyris poliocephala,Graukopf-Buschtimalie,Grey-headed Babbler
5691,Stachyris strialata,Fleckenhals-Buschtimalie,Spot-necked Babbler
5692,Stachyris thoracica,Weißlatz-Buschtimalie,White-bibbed Babbler
5693,Stactolaema leucotis,Weißohr-Bartvogel,White-eared Barbet
5694,Stactolaema olivacea,Olivbartvogel,Green Barbet
5695,Stagonopleura bella,Feuerschwanzamadine,Beautiful Firetail
5696,Staphida torqueola,Kastanienohryuhina,Indochinese Yuhina
5697,Steatornis caripensis,Fettschwalm,Oilbird
5698,Stelgidillas gracilirostris,Schmalschnabelbülbül,Slender-billed Greenbul
5699,Stelgidopteryx ruficollis,Zimtkehlschwalbe,Southern Rough-winged Swallow
5700,Stelgidopteryx serripennis,Graukehlschwalbe,Northern Rough-winged Swallow
5701,Stenostira scita,Elfenschnäpper,Fairy Flycatcher
5702,Stephanoaetus coronatus,Kronenadler,Crowned Eagle
5703,Stephanophorus diadematus,Diademtangare,Diademed Tanager
5704,Stephanoxis lalandi,Grünhaubenelfe,Green-crowned Plovercrest
5705,Stephanoxis loddigesii,Violetthaubenelfe,Purple-crowned Plovercrest
5706,Stercorarius antarcticus,Braunskua,Brown Skua
5707,Stercorarius longicaudus,Falkenraubmöwe,Long-tailed Skua
5708,Stercorarius maccormicki,Südpolarskua,South Polar Skua
5709,Stercorarius parasiticus,Schmarotzerraubmöwe,Arctic Skua
5710,Stercorarius pomarinus,Spatelraubmöwe,Pomarine Skua
5711,Stercorarius skua,Skua,Great Skua
5712,Sterna aurantia,Goldschnabel-Seeschwalbe,River Tern
5713,Sterna dougallii,Rosenseeschwalbe,Roseate Tern
5714,Sterna forsteri,Forsterseeschwalbe,Forster's Tern
5715,Sterna hirundinacea,Falklandseeschwalbe,South American Tern
5716,Sterna hirundo,Flussseeschwalbe,Common Tern
5717,Sterna paradisaea,Küstenseeschwalbe,Arctic Tern
5718,Sterna repressa,Weißwangen-Seeschwalbe,White-cheeked Tern
5719,Sterna striata,Weißstirn-Seeschwalbe,White-fronted Tern
5720,Sterna sumatrana,Schwarznacken-Seeschwalbe,Black-naped Tern
5721,Sterna trudeaui,Weißscheitel-Seeschwalbe,Snowy-crowned Tern
5722,Sterna vittata,Antarktisseeschwalbe,Antarctic Tern
5723,Sternula albifrons,Zwergseeschwalbe,Little Tern
5724,Sternula antillarum,Antillenseeschwalbe,Least Tern
5725,Sternula saundersi,Orientseeschwalbe,Saunders's Tern
5726,Sternula superciliaris,Amazonasseeschwalbe,Yellow-billed Tern
5727,Stigmatura budytoides,Südstelzentyrann,Greater Wagtail-Tyrant
5728,Stigmatura napensis,Nordstelzentyrann,Lesser Wagtail-Tyrant
5729,Stilpnia cayana,Isabelltangare,Burnished-buff Tanager
5730,Stilpnia cyanicollis,Azurkopftangare,Blue-necked Tanager
5731,Stilpnia cyanoptera,Blauflügeltangare,Black-headed Tanager
5732,Stilpnia heinei,Schwarzscheiteltangare,Black-capped Tanager
5733,Stilpnia larvata,Goldscheiteltangare,Golden-hooded Tanager
5734,Stilpnia nigrocincta,Schwarzbrusttangare,Masked Tanager
5735,Stilpnia peruviana,Schwarzmanteltangare,Black-backed Tanager
5736,Stilpnia preciosa,Prachttangare,Chestnut-backed Tanager
5737,Stilpnia vitriolina,Rotscheiteltangare,Scrub Tanager
5738,Stiphrornis erythrothorax,Orange-breasted Forest Robin,Orange-breasted Forest Robin
5739,Stipiturus malachurus,Rotstirn-Borstenschwanz,Southern Emuwren
5740,Stizoptera bichenovii,Ringelamadine,Double-barred Finch
5741,Stomiopera unicolor,Wulsthonigfresser,White-gaped Honeyeater
5742,Strepera fuliginosa,Tasmankrähenstar,Black Currawong
5743,Strepera graculina,Weißbürzel-Krähenstar,Pied Currawong
5744,Strepera versicolor,Rußkrähenstar,Grey Currawong
5745,Streptopelia capicola,Gurrtaube,Ring-necked Dove
5746,Streptopelia chinensis,Spotted Dove,Spotted Dove
5747,Streptopelia decaocto,Türkentaube,Collared Dove
5748,Streptopelia decipiens,Brillentaube,Mourning Collared Dove
5749,Streptopelia lugens,Trauerturteltaube,Dusky Turtle Dove
5750,Streptopelia orientalis,Orientturteltaube,Rufous Turtle Dove
5751,Streptopelia roseogrisea,Lachtaube,African Collared Dove
5752,Streptopelia semitorquata,Halbmondtaube,Red-eyed Dove
5753,Streptopelia senegalensis,Laughing Dove,Laughing Dove
5754,Streptopelia tranquebarica,Halsringtaube,Red Collared Dove
5755,Streptopelia turtur,Turteltaube,European Turtle Dove
5756,Streptopelia vinacea,Röteltaube,Vinaceous Dove
5757,Streptoprocne biscutata,Schildsegler,Biscutate Swift
5758,Streptoprocne rutila,Rothalssegler,Chestnut-collared Swift
5759,Streptoprocne zonaris,Halsbandsegler,White-collared Swift
5760,Strix aluco,Waldkauz,Tawny Owl
5761,Strix chacoensis,Chacokauz,Chaco Owl
5762,Strix fulvescens,Gelbkauz,Fulvous Owl
5763,Strix hadorami,Fahlkauz,Desert Owl
5764,Strix hylophila,Brasilkauz,Rusty-barred Owl
5765,Strix leptogrammica,Malaienkauz,Brown Wood-Owl
5766,Strix nebulosa,Bartkauz,Great Grey Owl
5767,Strix nivicolum,Himalajakauz,Himalayan Owl
5768,Strix occidentalis,Fleckenkauz,Spotted Owl
5769,Strix ocellata,Mangokauz,Mottled Wood-Owl
5770,Strix rufipes,Rotfußkauz,Rufous-legged Owl
5771,Strix seloputo,Pagodenkauz,Spotted Wood-Owl
5772,Strix uralensis,Habichtskauz,Ural Owl
5773,Strix varia,Streifenkauz,Barred Owl
5774,Strix woodfordii,Afrikakauz,African Wood-Owl
5775,Struthidea cinerea,Aposteltöpferkrähe,Apostlebird
5776,Sturnella magna,Lerchenstärling,Eastern Meadowlark
5777,Sturnella neglecta,Wiesenstärling,Western Meadowlark
5778,Sturnia blythii,Malabarstar,Malabar Starling
5779,Sturnia malabarica,Graukopfstar,Chestnut-tailed Starling
5780,Sturnia pagodarum,Pagodenstar,Brahminy Starling
5781,Sturnia sinensis,Mandarinstar,White-shouldered Starling
5782,Sturnus unicolor,Einfarbstar,Spotless Starling
5783,Sturnus vulgaris,Star,Common Starling
5784,Sublegatus arenarum,Karibikstrauchtyrann,Northern Scrub-Flycatcher
5785,Sublegatus modestus,Pantanalstrauchtyrann,Southern Scrub-Flycatcher
5786,Sublegatus obscurior,Amazonienstrauchtyrann,Amazonian Scrub-Flycatcher
5787,Sugomel nigrum,Trauerhonigfresser,Black Honeyeater
5788,Suiriri suiriri,Grauscheitel-Olivtyrann,Suiriri Flycatcher
5789,Sula dactylatra,Maskentölpel,Masked Booby
5790,Sula leucogaster,Weißbauchtölpel,Brown Booby
5791,Sula nebouxii,Blaufußtölpel,Blue-footed Booby
5792,Sula sula,Rotfußtölpel,Red-footed Booby
5793,Surnia ulula,Sperbereule,Northern Hawk Owl
5794,Surniculus dicruroides,Gabelschwanz-Drongokuckuck,Fork-tailed Drongo-Cuckoo
5795,Surniculus lugubris,Geradschwanz-Drongokuckuck,Square-tailed Drongo-Cuckoo
5796,Surniculus velutinus,Philippinendrongokuckuck,Philippine Drongo-Cuckoo
5797,Suthora nipalensis,Grauohr-Papageimeise,Black-throated Parrotbill
5798,Suthora verreauxi,Goldstirn-Papageimeise,Golden Parrotbill
5799,Swynnertonia swynnertoni,Swynnertonrötel,Swynnerton's Robin
5800,Sylvia abyssinica,Hochland-Grasmücke,African Hill Babbler
5801,Sylvia atricapilla,Mönchsgrasmücke,Eurasian Blackcap
5802,Sylvia atriceps,Schwarzkopf-Grasmücke,Rwenzori Hill Babbler
5803,Sylvia borin,Gartengrasmücke,Garden Warbler
5804,Sylvia nigricapillus,Kappengrasmücke,Bush Blackcap
5805,Sylvietta brachyura,Braunbauchsylvietta,Northern Crombec
5806,Sylvietta rufescens,Langschnabelsylvietta,Cape Crombec
5807,Sylvietta ruficapilla,Rotohrsylvietta,Red-capped Crombec
5808,Sylvietta virens,Grünmantelsylvietta,Green Crombec
5809,Sylvietta whytii,Rotzügelsylvietta,Red-faced Crombec
5810,Sylviorthorhynchus desmursii,Fadenschwanzschlüpfer,Des Murs's Wiretail
5811,Sylviorthorhynchus yanacensis,Roststirn-Meisenschlüpfer,Tawny Tit-Spinetail
5812,Sylviparus modestus,Laubmeise,Yellow-browed Tit
5813,Syma torotoro,Gelbschnabelliest,Yellow-billed Kingfisher
5814,Symposiachrus trivirgatus,Brillenmonarch,Spectacled Monarch
5815,Synallaxis albescens,Weißbauch-Dickichtschlüpfer,Pale-breasted Spinetail
5816,Synallaxis albigularis,Dunkelbrust-Dickichtschlüpfer,Dark-breasted Spinetail
5817,Synallaxis albilora,Weißzügel-Dickichtschlüpfer,White-lored Spinetail
5818,Synallaxis azarae,Azaradickichtschlüpfer,Azara's Spinetail
5819,Synallaxis brachyura,Graurücken-Dickichtschlüpfer,Slaty Spinetail
5820,Synallaxis cabanisi,Rostscheitel-Dickichtschlüpfer,Cabanis's Spinetail
5821,Synallaxis candei,Weißbart-Dickichtschlüpfer,White-whiskered Spinetail
5822,Synallaxis castanea,Schwarzkehl-Dickichtschlüpfer,Black-throated Spinetail
5823,Synallaxis cherriei,Orangekehl-Dickichtschlüpfer,Chestnut-throated Spinetail
5824,Synallaxis cinerascens,Graubauch-Dickichtschlüpfer,Grey-bellied Spinetail
5825,Synallaxis cinerea,Bahiadickichtschlüpfer,Bahia Spinetail
5826,Synallaxis cinnamomea,Streifenbrust-Dickichtschlüpfer,Stripe-breasted Spinetail
5827,Synallaxis courseni,Langschwanz-Dickichtschlüpfer,Apurimac Spinetail
5828,Synallaxis erythrothorax,Rotbrust-Dickichtschlüpfer,Rufous-breasted Spinetail
5829,Synallaxis frontalis,Graustirn-Dickichtschlüpfer,Sooty-fronted Spinetail
5830,Synallaxis fuscorufa,Rotkopf-Dickichtschlüpfer,Rusty-headed Spinetail
5831,Synallaxis gujanensis,Braunkappen-Dickichtschlüpfer,Plain-crowned Spinetail
5832,Synallaxis hellmayri,Rotschulter-Dickichtschlüpfer,Red-shouldered Spinetail
5833,Synallaxis hypochondriaca,Weißbrust-Dickichtschlüpfer,Great Spinetail
5834,Synallaxis hypospodia,Graubrust-Dickichtschlüpfer,Cinereous-breasted Spinetail
5835,Synallaxis infuscata,Dunkelbauch-Dickichtschlüpfer,Pinto's Spinetail
5836,Synallaxis kollari,Grauwangen-Dickichtschlüpfer,Hoary-throated Spinetail
5837,Synallaxis macconnelli,Olivrücken-Dickichtschlüpfer,McConnell's Spinetail
5838,Synallaxis maranonica,Marañón-Dickichtschlüpfer,Marañon Spinetail
5839,Synallaxis moesta,Dunkeldickichtschlüpfer,Dusky Spinetail
5840,Synallaxis ruficapilla,Rotkappen-Dickichtschlüpfer,Rufous-capped Spinetail
5841,Synallaxis rutilans,Röteldickichtschlüpfer,Ruddy Spinetail
5842,Synallaxis scutata,Weißbrauen-Dickichtschlüpfer,Ochre-cheeked Spinetail
5843,Synallaxis spixi,Spixdickichtschlüpfer,Spix's Spinetail
5844,Synallaxis stictothorax,Strichelbrust-Dickichtschlüpfer,Necklaced Spinetail
5845,Synallaxis subpudica,Grauschwanz-Dickichtschlüpfer,Silvery-throated Spinetail
5846,Synallaxis tithys,Schwarzgesicht-Dickichtschlüpfer,Blackish-headed Spinetail
5847,Synallaxis unirufa,Rostdickichtschlüpfer,Rufous Spinetail
5848,Syndactyla dimidiata,Rötelblattspäher,Russet-mantled Foliage-gleaner
5849,Syndactyla guttulata,Zimtbrauen-Blattspäher,Guttulate Foliage-gleaner
5850,Syndactyla ruficollis,Rosthals-Blattspäher,Rufous-necked Foliage-gleaner
5851,Syndactyla rufosuperciliata,Ockerbrauen-Blattspäher,Buff-browed Foliage-gleaner
5852,Syndactyla striata,Ockerstrichel-Blattspäher,Bolivian Recurvebill
5853,Syndactyla subalaris,Streifenblattspäher,Lineated Foliage-gleaner
5854,Syndactyla ucayalae,Starkschnabel-Blattspäher,Peruvian Recurvebill
5855,Synoicus chinensis,Zwergwachtel,Blue-breasted Quail
5856,Synoicus ypsilophorus,Tasmanienwachtel,Brown Quail
5857,Syrigma sibilatrix,Pfeifreiher,Whistling Heron
5858,Syrrhaptes paradoxus,Steppenflughuhn,Pallas's Sandgrouse
5859,Systellura decussata,Schmalspiegel-Nachtschwalbe,Tschudi's Nightjar
5860,Systellura longirostris,Breitspiegel-Nachtschwalbe,Band-winged Nightjar
5861,Taccocua leschenaultii,Sirkarkuckuck,Sirkeer Malkoha
5862,Tachornis phoenicobia,Kubasegler,Antillean Palm Swift
5863,Tachornis squamata,Gabelschwanzsegler,Fork-tailed Palm Swift
5864,Tachuris rubrigastra,Vielfarben-Tachurityrann,Many-coloured Rush Tyrant
5865,Tachybaptus dominicus,Schwarzkopf-Zwergtaucher,Least Grebe
5866,Tachybaptus novaehollandiae,Australzwergtaucher,Australasian Grebe
5867,Tachybaptus ruficollis,Zwergtaucher,Little Grebe
5868,Tachycineta albilinea,Mangroveschwalbe,Mangrove Swallow
5869,Tachycineta albiventer,Cayenneschwalbe,White-winged Swallow
5870,Tachycineta bicolor,Sumpfschwalbe,Tree Swallow
5871,Tachycineta euchrysea,Antillenschwalbe,Golden Swallow
5872,Tachycineta leucopyga,Chileschwalbe,Chilean Swallow
5873,Tachycineta leucorrhoa,Weißbürzelschwalbe,White-rumped Swallow
5874,Tachycineta thalassina,Veilchenschwalbe,Violet-green Swallow
5875,Tachyeres patachonicus,Langflügel-Dampfschiffente,Flying Steamer-Duck
5876,Tachyphonus coronatus,Kronentangare,Ruby-crowned Tanager
5877,Tachyphonus delatrii,Schwarzachsel-Haubentangare,Tawny-crested Tanager
5878,Tachyphonus phoenicius,Rotschultertangare,Red-shouldered Tanager
5879,Tachyphonus rufus,Schwarztangare,White-lined Tanager
5880,Tachyphonus surinamus,Goldschopf-Haubentangare,Fulvous-crested Tanager
5881,Tadorna cana,Kapgans,South African Shelduck
5882,Tadorna ferruginea,Rostgans,Ruddy Shelduck
5883,Tadorna tadorna,Brandgans,Common Shelduck
5884,Tadorna tadornoides,Halsbandgans,Australian Shelduck
5885,Tadorna variegata,Paradiesgans,Paradise Shelduck
5886,Taenioptynx brodiei,Wachtelzwergkauz,Collared Owlet
5887,Taeniopygia guttata,Zebraamadine,Zebra Finch
5888,Taeniotriccus andrei,Schwarzschopf-Todityrann,Black-chested Tyrant
5889,Talaphorus chlorocercus,Fleckenkolibri,Olive-spotted Hummingbird
5890,Talegalla fuscirostris,Schwarzschnabel-Buschhuhn,Yellow-legged Brushturkey
5891,Talegalla jobiensis,Halsband-Buschhuhn,Red-legged Brushturkey
5892,Tamias striatus,Eastern Chipmunk,Eastern Chipmunk
5893,Tamiasciurus hudsonicus,Red Squirrel,Red Squirrel
5894,Tangara arthus,Goldtangare,Golden Tanager
5895,Tangara chilensis,Siebenfarbentangare,Paradise Tanager
5896,Tangara cyanocephala,Blaukappentangare,Red-necked Tanager
5897,Tangara cyanoventris,Blaubrusttangare,Gilt-edged Tanager
5898,Tangara desmaresti,Orangebrusttangare,Brassy-breasted Tanager
5899,Tangara dowii,Glanzfleckentangare,Spangle-cheeked Tanager
5900,Tangara florida,Smaragdtangare,Emerald Tanager
5901,Tangara gyrola,Rötelkopftangare,Bay-headed Tanager
5902,Tangara icterocephala,Silberkehltangare,Silver-throated Tanager
5903,Tangara inornata,Schlichttangare,Plain-coloured Tanager
5904,Tangara labradorides,Schwarznackentangare,Metallic-green Tanager
5905,Tangara lavinia,Kastanienflügeltangare,Rufous-winged Tanager
5906,Tangara mexicana,Türkistangare,Turquoise Tanager
5907,Tangara nigroviridis,Silberfleckentangare,Beryl-spangled Tanager
5908,Tangara parzudakii,Rotstirntangare,Flame-faced Tanager
5909,Tangara schrankii,Goldbrusttangare,Green-and-gold Tanager
5910,Tangara seledon,Dreifarbentangare,Green-headed Tanager
5911,Tangara vassorii,Schwarzblautangare,Blue-and-black Tanager
5912,Tangara velia,Rotbauchtangare,Opal-rumped Tanager
5913,Tangara xanthocephala,Gelbkopftangare,Saffron-crowned Tanager
5914,Tanygnathus sumatranus,Blaurückenpapagei,Azure-rumped Parrot
5915,Tanysiptera galatea,Spatelliest,Common Paradise-Kingfisher
5916,Tanysiptera sylvia,Blaukappenliest,Buff-breasted Paradise-Kingfisher
5917,Tapera naevia,Streifenkuckuck,Striped Cuckoo
5918,Taraba major,Weißbrust-Ameisenwürger,Great Antshrike
5919,Tarphonomus certhioides,Roststirn-Erdhacker,Chaco Earthcreeper
5920,Tarphonomus harterti,Blassbauch-Erdhacker,Bolivian Earthcreeper
5921,Tarsiger chrysaeus,Goldschwanz,Golden Bush-Robin
5922,Tarsiger cyanurus,Blauschwanz,Red-flanked Bluetail
5923,Tarsiger indicus,Weißbrauen-Blauschwanz,White-browed Bush-Robin
5924,Tarsiger johnstoniae,Taiwanblauschwanz,Collared Bush-Robin
5925,Tarsiger rufilatus,Himalajablauschwanz,Himalayan Bluetail
5926,Tauraco corythaix,Helmturako,Knysna Turaco
5927,Tauraco fischeri,Fischerturako,Fischer's Turaco
5928,Tauraco hartlaubi,Seidenturako,Hartlaub's Turaco
5929,Tauraco leucotis,Weißohrturako,White-cheeked Turaco
5930,Tauraco livingstonii,Livingstoneturako,Livingstone's Turaco
5931,Tauraco macrorhynchus,Blaurückenturako,Yellow-billed Turaco
5932,Tauraco persa,Guineaturako,Guinea Turaco
5933,Tauraco porphyreolophus,Glanzhaubenturako,Purple-crested Turaco
5934,Tauraco schalowi,Schalowturako,Schalow's Turaco
5935,Tchagra australis,Dorntschagra,Brown-crowned Tchagra
5936,Tchagra senegalus,Senegaltschagra,Black-crowned Tchagra
5937,Tchagra tchagra,Kaptschagra,Southern Tchagra
5938,Teledromas fuscus,Fahltapaculo,Sandy Gallito
5939,Telespiza ultima,Nihoakleidervogel,Nihoa Finch
5940,Telophorus bocagei,Bocagewürger,Grey-green Bushshrike
5941,Telophorus dohertyi,Rotstirnwürger,Doherty's Bushshrike
5942,Telophorus nigrifrons,Graustirnwürger,Black-fronted Bushshrike
5943,Telophorus olivaceus,Olivwürger,Olive Bushshrike
5944,Telophorus sulfureopectus,Orangebrustwürger,Sulphur-breasted Bushshrike
5945,Telophorus viridis,Doppelbandwürger,Four-coloured Bushshrike
5946,Telophorus zeylonus,Bokmakiriwürger,Bokmakierie
5947,Temnurus temnurus,Leiterschwanzelster,Ratchet-tailed Treepie
5948,Tephrodornis pondicerianus,Indienvanga,Common Woodshrike
5949,Tephrodornis sylvicola,Malabarvanga,Malabar Woodshrike
5950,Tephrodornis virgatus,Waldvanga,Large Woodshrike
5951,Terenotriccus erythrurus,Rotschwanzbekarde,Ruddy-tailed Flycatcher
5952,Terenura maculata,Rostrücken-Ameisenfänger,Streak-capped Antwren
5953,Terenura sicki,Schwarzrücken-Ameisenfänger,Orange-bellied Antwren
5954,Teretistris fernandinae,Gelbkopf-Kubasänger,Yellow-headed Warbler
5955,Teretistris fornsi,Gelbbrust-Kubasänger,Oriente Warbler
5956,Terpsiphone affinis,Blythparadiesschnäpper,Blyth's Paradise-Flycatcher
5957,Terpsiphone atrocaudata,Japanparadiesschnäpper,Black Paradise-Flycatcher
5958,Terpsiphone bourbonnensis,Maskarenenparadiesschnäpper,Mascarene Paradise-Flycatcher
5959,Terpsiphone cinnamomea,Zimtparadiesschnäpper,Rufous Paradise-Flycatcher
5960,Terpsiphone incei,Amurparadiesschnäpper,Amur Paradise-Flycatcher
5961,Terpsiphone mutata,Rotbrust-Paradiesschnäpper,Malagasy Paradise-Flycatcher
5962,Terpsiphone paradisi,Hainparadiesschnäpper,Indian Paradise-Flycatcher
5963,Terpsiphone rufiventer,Senegalparadiesschnäpper,Black-headed Paradise-Flycatcher
5964,Terpsiphone viridis,Graubrust-Paradiesschnäpper,African Paradise-Flycatcher
5965,Tersina viridis,Schwalbentangare,Swallow Tanager
5966,Tesia cyaniventer,Olivscheitel-Stutzschwanz,Grey-bellied Tesia
5967,Tesia everetti,Rostkappen-Stutzschwanz,Russet-capped Tesia
5968,Tesia olivea,Goldscheitel-Stutzschwanz,Slaty-bellied Tesia
5969,Tesia superciliaris,Brauenstutzschwanz,Javan Tesia
5970,Tetrao urogallus,Auerhuhn,Western Capercaillie
5971,Tetraogallus caucasicus,Kaukasuskönigshuhn,Caucasian Snowcock
5972,Tetraogallus tibetanus,Tibetkönigshuhn,Tibetan Snowcock
5973,Tetrastes bonasia,Haselhuhn,Hazel Grouse
5974,Tetrax tetrax,Zwergtrappe,Little Bustard
5975,Thalassarche melanophris,Schwarzbrauenalbatros,Black-browed Albatross
5976,Thalasseus bengalensis,Rüppellseeschwalbe,Lesser Crested Tern
5977,Thalasseus bergii,Eilseeschwalbe,Great Crested Tern
5978,Thalasseus elegans,Schmuckseeschwalbe,Elegant Tern
5979,Thalasseus maximus,Königsseeschwalbe,Royal Tern
5980,Thalasseus sandvicensis,Brandseeschwalbe,Sandwich Tern
